13.828	18.189	16.244	9.7789	3.0878	-2.1808	-6.6219	-8.495	-3.4043	9.1651	20.759	18.972	-0.6309	-28.114	-45.782	-42.028	-20.061	5.1873	18.418	14.562	1.1526	-9.0416	-9.299	-4.1044	-2.639	-7.1051	-9.5949	-2.4799	9.9141	14.511	5.9453	-4.2954	-0.3014	17.376	29.35	19.646	-3.2543	-13.85	1.2288	26.882	35.98	18.977	-7.8194	-22.393	-19.168	-8.8444	-2.2919	-1.532	-4.8596	-12.025	-20.044	-20.034	-6.6562	9.8868	9.9378	-12.469	-37.316	-36.76	-5.5498	32.451	49.667	41.134	21.969	4.9206	-9.8274	-22.766	-24.916	-9.1202	13.066	18.258	-0.573	-21.096	-15.575	14.786	38.907	31.695	2.877	-16.823	-13.778	-5.5328	-14.669	-37.491	-47.3	-26.887	10.532	35.723	33.578	14.501	-0.9655	-2.5542	4.9959	11.512	11.34	6.0345	1.4846	2.5181	7.3866	7.4422	-4.1002	-21.319	-27.122	-10.37	18.767	35.122	22.819	-8.4739	-33.419	-35.353	-18.491	1.763	14.976	20.355	20.313	15.448	6.0932	-5.5224	-16.757	-25.75	-29.535	-24.168	-10.643	1.1603	0.4899	-10.215	-14.31	0.7593	26.176	39.264	29.761	12.717	10.346	24.603	35.251	25.875	4.2804	-8.5814	-5.7741	-2.0508	-13.13	-34.52	-46.655	-38.001	-16.587	1.5306	8.9201	8.751	5.3231	-0.5466	-7.1572	-9.4917	-4.6881	3.3078	8.4052	9.9453	11.432	12.431	7.3945	-4.7369	-14.389	-10.713	3.6642	13.299	7.9613	-4.2027	-6.1513	7.185	22.814	25.301	13.677	-0.3161	-7.19	-7.6393	-6.5272	-5.388	-4.0227	-5.0896	-11.282	-18.583	-17.991	-6.4824	7.1651	10.998	2.6754	-9.6297	-17.686	-19.689	-15.762	-3.2652	17.86	37.846	42.783	29.9	11.857	1.5828	-3.2049	-13.658	-29.254	-32.994	-12.954	16.954	27.617	7.5897	-22.322	-32.432	-17.171	2.6277	8.3647	4.5067	6.1456	13.91	12.713	-3.9896	-19.479	-11.568	18.493	43.99	41.833	17.539	-3.3613	-5.155	3.1513	2.4916	-13.107	-31.745	-38.505	-30.028	-14.874	-4.1509	-3.4979	-10.576	-16.818	-13.198	1.5534	17.73	22.775	14.449	3.6126	1.5315	6.4555	6.9083	-1.7934	-9.4493	-2.9753	16.339	32.916	34.638	25.478	17.38	13.478	5.6347	-11.134	-28.266	-32.567	-22.882	-11.902	-10.28	-13.985	-11.293	0.4648	10.815	9.6298	-0.1486	-6.9335	-5.1935	-0.8725	-1.7569	-7.0579	-9.7714	-6.7989	-2.0391	0.7655	3.6332	9.7314	15.888	14.645	4.5871	-5.3855	-5.3096	3.8087	10.681	6.7906	-4.2221	-11.808	-10.768	-5.1856	-0.9064	1.9332	6.8266
19.342	6.1022	-0.4272	7.872	18.74	14.356	-5.8413	-22.898	-20.422	-4.0474	5.8027	-1.3737	-14.607	-16.263	-3.4752	9.8625	10.49	-0.4073	-11.757	-15.889	-13.422	-7.9823	-1.8951	2.3107	1.4382	-3.7447	-6.3005	-0.1078	11.646	19.491	19.951	19.795	24.623	27.677	17.374	-3.9441	-17.07	-7.8003	12.381	16.106	-7.9103	-39.76	-50.14	-32.783	-8.0611	4.1219	5.5466	9.538	17.727	17.906	4.8597	-7.7203	-3.5644	13.256	21.535	9.7142	-9.1554	-14.23	-2.7659	8.8113	7.7621	-0.7169	-5.6132	-7.8734	-16.429	-29.123	-29.718	-9.8303	14.077	16.698	-3.3232	-17.134	1.2505	41.203	64.115	46.17	4.4133	-24.408	-25.223	-16.613	-22.094	-38.766	-41.357	-14.562	26.246	49.356	38.367	6.7435	-17.169	-16.496	1.8102	16.795	13.811	-2.6819	-14.05	-5.8911	16.375	30.648	19.52	-10.438	-33.035	-28.544	-4.7003	10.995	0.4787	-25.669	-39.858	-26.673	2.186	21.875	20.257	8.0074	4.7275	17.879	35.799	39.482	20.248	-12.462	-38.616	-43.396	-28.448	-9.4118	-1.6658	-6.8997	-13.247	-8.85	5.328	17.196	17.554	10.393	7.8738	16.227	28.933	34.305	27.757	14.797	2.9848	-6.1723	-16.044	-27.398	-34.791	-31.397	-16.563	2.2658	14.919	15.636	5.9136	-7.94	-19.246	-23.936	-21.136	-12.428	-0.9858	9.3254	15.406	16.631	15.204	13.986	13.341	10.533	3.1006	-7.116	-14.259	-13.447	-5.1643	5.6898	14.326	18.404	16.506	7.2533	-7.6799	-20.889	-23.458	-14.079	-2.2316	0.7962	-5.7271	-11.126	-6.0869	6.021	13.376	10.283	3.5998	3.0116	8.2811	10.464	5.2259	-0.108	4.102	16.163	23.459	16.875	0.8113	-13.337	-20.361	-23.577	-25.406	-21.998	-10.694	1.3513	2.7646	-7.0293	-14.237	-6.6457	9.6071	15.304	1.401	-17.997	-20.129	0.9961	28.369	41.299	36.111	24.894	17.785	12.802	3.6402	-8.6811	-16.95	-18.402	-18.583	-23.023	-28.938	-28.547	-19.058	-5.861	4.0919	8.7778	9.9928	9.2474	7.9416	9.5883	16.944	25.796	25.916	12.118	-7.3048	-17.659	-14.075	-6.7114	-7.2679	-13.495	-12.032	3.5603	22.81	29.457	19.483	3.6989	-6.5207	-10.577	-13.835	-16.694	-14.542	-7.659	-4.378	-10.528	-19.365	-17.73	-2.3457	14.972	20.822	15.426	10.129	11.249	12.092	3.4751	-11.829	-20.308	-13.375	2.4168	13.031	12.387	6.9763	5.7106	8.6944	8.0426	-1.5272	-15.183	-21.671	-14.201	2.1053	13.469	9.4879	-6.291	-18.135	-12.835	6.191	21.333
13.403	-12.907	-23.071	-0.0145	33.89	43.27	20.394	-8.0918	-13.543	3.7339	19.41	15.014	-4.3593	-20.755	-23.475	-14.704	-1.0914	12.2	19.445	14.615	-0.9071	-14.528	-13.311	0.3806	9.249	0.3116	-19.29	-29.997	-22.252	-6.4301	0.8189	-4.3154	-11.142	-9.3809	-0.2253	8.3468	12.384	14.284	16.664	18.563	18.006	14.588	8.3128	-0.3335	-6.5223	-1.4715	16.71	33.143	25.887	-8.1078	-41.375	-40.331	-3.9037	30.161	24.836	-13.911	-43.386	-33.541	-0.312	17.455	7.3666	-4.0166	9.1842	33.264	29.462	-14.787	-63.803	-71.317	-32.885	10.944	23.362	11.265	9.4387	32.632	56.579	49.269	10.948	-26.02	-34.232	-18.991	-6.6751	-12.48	-26.156	-27.514	-9.2581	17.384	34.914	33.802	17.514	-1.2781	-9.1163	-1.1478	14.456	22.987	17.055	3.8566	-3.3241	-0.3836	3.7461	-0.6875	-11.546	-17.675	-13.281	-5.2967	-5.0278	-15.319	-28.397	-34.516	-29.508	-14.806	4.9902	22.167	27.437	17.068	-0.9524	-12.177	-9.7844	-1.2168	1.9119	-1.4586	-1.5505	7.7781	19.657	23.193	18.679	17.509	25.882	34.348	28.525	7.9952	-11.401	-15.505	-7.5258	-2.449	-8.744	-20.75	-28.912	-31.602	-33.006	-32.92	-25.204	-7.7837	10.622	18.067	12.632	4.6448	5.1316	14.509	23.7	24.117	14.536	-0.0867	-13.091	-19.03	-15.449	-4.5513	7.5667	15.324	17.417	15.348	9.4447	-0.818	-12.27	-17.676	-13.435	-6.0599	-6.194	-14.752	-19.121	-7.2509	16.102	32.24	28.958	14.03	4.8975	7.5545	11.01	3.2358	-12.839	-23.369	-20.901	-12.116	-7.7472	-9.742	-11.715	-8.8978	-2.4939	5.4345	15.679	27.271	32.822	24.129	2.9641	-17.92	-26.905	-24.317	-18.843	-15.532	-11.583	-3.7866	4.9923	9.9843	12.012	15.752	20.718	19.28	6.7785	-9.5657	-16.615	-9.9769	1.3928	6.5264	4.5951	2.7196	4.6083	6.849	6.7284	7.7686	13.158	17.018	8.9478	-11.417	-29.799	-31.657	-18.913	-7.4314	-7.8425	-13.893	-12.413	-0.8446	10.324	11.562	5.0102	-0.8885	-2.6589	-2.7809	-1.7076	4.2003	14.569	20.498	14.135	1.1141	-3.2635	7.399	21.02	21.127	7.8623	-2.2971	0.5814	4.5024	-9.5112	-38.991	-55.93	-36.97	6.3202	35.365	24.95	-9.4232	-28.969	-13.936	17.292	32.164	20.859	3.3289	1.4039	11.999	13.498	-4.6028	-26.679	-29.348	-10.174	9.1225	9.1382	-3.8918	-7.2084	8.1003	24.038	17.767	-7.9039	-24.916	-13.294	12.856	20.458	-2.5732	-31.187	-32.194	-4.2779	19.989
12.957	-2.6029	-0.6534	22.413	41.838	32.185	-1.8464	-29.572	-28.589	-8.155	4.2861	-5.4805	-26.183	-37.891	-33.563	-21.109	-9.7841	-1.3449	5.8728	10.651	10.563	7.1689	5.1881	6.5463	8.4795	8.2999	7.1175	7.0147	7.0601	5.4904	4.8241	10.305	21.373	28.098	20.351	0.3462	-17.415	-20.216	-9.3914	2.3692	3.6358	-7.551	-24.786	-37.327	-33.51	-7.8648	28.857	50.292	35.098	-8.2468	-42.83	-37.559	-0.5386	27.839	17.917	-17.66	-39.764	-26.559	5.9739	27.353	27.202	19.431	17.039	14.877	1.8789	-18.126	-28.075	-19.501	-3.5847	4.0305	3.4553	8.1091	23.583	37.172	32.349	8.9614	-16.407	-28.526	-26.615	-19.421	-13.479	-9.8513	-7.9938	-6.4084	-0.2936	14.398	31.517	35.005	15.426	-15.034	-31.199	-21.313	0.0271	9.7052	3.1937	-3.1639	3.3616	13.884	10.637	-6.9306	-18.499	-7.7922	15.919	27.578	15.029	-8.788	-22.907	-21.026	-12.964	-8.0555	-4.8199	1.8356	9.6717	10.774	2.4435	-8.4236	-12.905	-9.0992	-2.298	1.5027	0.3424	-3.5083	-5.1632	0.2721	13.086	25.845	28.049	16.828	1.7199	-4.1979	2.1926	12.132	16.575	15.641	13.935	10.187	-2.2132	-23.562	-42.423	-46.309	-35.442	-21.18	-11.506	-3.6826	6.889	16.527	18.139	13.669	13.29	19.513	19.437	0.6925	-27.352	-38.069	-17.598	15.788	29.859	14.392	-8.6514	-12.793	2.4561	15.164	10.891	-0.9094	-3.0634	5.0998	8.289	-1.9637	-14.396	-12.381	3.9946	17.102	12.661	-4.3627	-17.177	-16.39	-7.442	-0.359	2.4979	5.9954	12.414	16.222	9.9645	-5.7925	-19.744	-18.315	1.3744	26.127	36.187	23.521	1.1652	-8.8853	0.3307	11.089	-0.2285	-34.315	-63.727	-60.422	-26.434	7.7366	15.711	1.4885	-9.4403	-0.9048	18.11	27.892	21.203	7.6797	-0.804	-1.8423	1.14	7.4035	18.155	29.604	33.219	25.18	12.005	3.4292	1.1763	-1.8522	-11.337	-23.799	-30.631	-27.733	-19.028	-11.476	-8.8889	-10.27	-11.614	-8.6062	0.0115	9.8595	13.465	8.1621	0.7675	0.9487	9.0865	14.361	7.8928	-4.8497	-9.9219	-3.3465	2.331	-5.6134	-20.707	-21.699	1.7473	33.482	46.252	30.615	3.1412	-14.11	-15.968	-12.601	-11.166	-7.474	3.2363	14.986	16.789	7.1466	-3.7022	-6.9768	-5.4348	-7.1327	-13.214	-17.374	-16.123	-13.046	-10.616	-3.69	12.66	31.022	35.242	19.228	-3.274	-13.348	-9.012	-5.8297	-14.586	-25.773	-22.265	-3.4463	12.306	11.045	1.2296	1.4928	14.445	22.585
17.489	5.1857	2.0886	7.1667	7.7207	-1.4889	-10.46	-7.6817	3.5908	8.3812	-1.7416	-18.715	-27.968	-24.323	-14.428	-5.7789	1.1943	8.8802	15.01	14.018	5.1628	-4.6472	-7.8065	-3.9071	0.8235	0.7141	-4.2664	-9.4633	-9.3968	-1.3691	11.472	19.591	13.219	-6.7263	-24.659	-22.331	2.1417	29.559	37.511	22.547	1.4822	-8.9892	-8.8737	-8.1204	-8.3552	-0.1892	19.094	33.204	21.64	-12.966	-40.778	-34.565	-1.0158	24.496	15.91	-15.864	-36.906	-28.241	-3.5717	10.767	6.2596	-2.9778	-2.3309	5.0329	5.525	-4.6718	-14.064	-10.954	1.8657	11.654	12.243	10.476	15.061	23.5	24.355	11.713	-6.6027	-16.951	-13.95	-4.4568	1.4721	0.8836	-1.439	-0.3746	3.6711	5.9279	2.5815	-5.4454	-12.87	-13.736	-6.0509	5.8226	13.9	13.378	7.2903	3.2942	5.0674	7.9457	4.4947	-6.1815	-16.843	-20.575	-18.883	-19.066	-24.042	-27.655	-21.81	-6.7061	8.5683	15.824	15.946	16.017	19.834	23.721	22.055	14.899	8.4386	8.1469	12.711	14.97	8.4639	-6.4848	-21.955	-27.559	-18.362	0.1876	15.293	16.865	6.1884	-5.5493	-8.1087	-1.5111	5.6434	6.0787	0.4273	-5.9274	-10.084	-13.5	-17.463	-19.682	-17.058	-10.531	-4.9397	-3.6593	-4.7581	-3.3062	3.1258	11.915	17.774	17.033	10.262	2.0453	-1.8146	1.5414	9.4467	15.784	16.514	12.768	7.7746	1.9991	-6.0801	-14.176	-14.905	-4.135	10.336	13.447	-0.7935	-20.193	-25.874	-12.945	4.2043	9.0063	1.542	-3.7932	2.2054	12.281	13.356	3.8966	-4.9204	-4.5459	0.4025	-0.258	-8.2631	-15.556	-15.708	-10.906	-5.6238	1.5831	14.526	29.265	34.096	22.554	2.5615	-11.781	-15.941	-17.583	-22.973	-26.397	-17.822	1.198	15.446	12.115	-4.4834	-17.497	-15.36	-1.9487	10.323	13.598	9.5528	5.0276	6.2705	15.762	29.893	38.654	31.983	10.534	-11.264	-17.368	-6.7219	5.1488	3.1896	-10.616	-20.686	-16.818	-5.7614	-2.4866	-13.085	-29.316	-38.42	-34.389	-19.563	0.0005	17.108	24.246	17.89	3.9999	-4.5095	0.2796	12.572	19.078	13.966	4.4766	0.4578	1.8509	0.6935	-5.4666	-7.6704	3.4656	23.286	34.553	25.019	1.0918	-18.317	-20.593	-9.9563	0.2894	2.8149	1.422	2.7215	6.3959	5.9663	-1.8502	-11.496	-14.217	-8.739	-3.9549	-9.1265	-22.036	-29.459	-21.141	-2.0309	12.17	12.147	4.8499	3.7992	11.467	16.109	7.7898	-6.8019	-10.997	0.7634	14.393	12.625	-3.2013	-13.829	-5.2725	14.21	24.447
0.2878	-8.9654	10.569	40.705	52.219	34.646	2.7966	-22.339	-32.151	-30.038	-21.091	-9.0958	-0.7177	-3.6567	-16.788	-27.006	-21.748	-3.9256	10.572	11.41	5.4792	6.6949	16.976	22.861	12.192	-10.1	-26.472	-25.72	-13.93	-5.9548	-8.6755	-14.672	-11.411	5.1914	26.212	37.289	30.752	11.903	-5.6936	-11.865	-7.7636	-2.2806	-0.8805	0.2702	7.6434	19.385	24.707	15.956	-1.0723	-12.212	-10.309	-2.5546	-1.0625	-8.5221	-16.105	-14.883	-5.883	2.5607	4.8593	2.77	0.8586	0.6405	0.3379	-1.8641	-6.4941	-13.561	-21.88	-27.247	-23.922	-10.234	7.8039	20.48	22.706	17.799	12.939	11.886	12.6	10.894	5.19	-1.9717	-5.9235	-3.4571	4.1346	10.975	10.869	3.1362	-6.1374	-9.9266	-7.3241	-3.4882	-2.4628	-2.1172	2.0559	9.3771	13.132	8.1332	-2.9147	-12.277	-15.239	-13.279	-9.9852	-6.862	-4.331	-4.0808	-7.1123	-9.9968	-6.6645	4.2372	15.701	18.553	10.951	-0.1067	-6.5171	-6.1756	-2.0978	2.4892	5.6278	4.9711	-1.2399	-10.376	-15.544	-12.064	-2.5895	6.5129	12.764	18.245	22.736	20.993	10.45	-1.2669	-2.4842	7.7731	16.308	10.806	-4.7988	-15.428	-14.542	-11.922	-18.533	-29.265	-28.387	-11.419	6.6946	9.6441	0.4418	-3.4347	5.8909	16.287	13.097	0.0791	-5.6156	2.275	9.7281	2.0516	-13.903	-16.409	2.5929	24.42	24.337	0.7942	-22.795	-24.78	-7.3531	10.162	14.254	7.8702	0.8823	-2.3403	-3.2555	-2.5457	0.9902	6.0616	8.6151	7.3741	5.9471	6.9824	7.2092	2.3087	-4.6056	-4.7389	4.1803	11.811	6.1774	-10.462	-22.201	-18.081	-6.0214	-3.434	-14.953	-25.008	-15.697	10.619	31.104	25.839	-1.0206	-25.188	-26.278	-6.4305	14.131	17.704	4.5104	-10.391	-12.905	-2.0947	11.509	17.443	14.347	8.6388	6.2648	7.219	7.7768	6.0771	3.7462	2.5029	1.4707	-0.6556	-1.9461	1.6575	10.408	17.343	13.211	-4.0132	-25.056	-36.036	-30.356	-14.704	-3.2829	-5.1382	-15.894	-21.805	-13.143	5.4179	18.39	14.922	0.8683	-6.2978	3.989	22.992	31.101	19.102	-1.1202	-9.106	1.8617	17.521	18.499	1.3843	-18.165	-22.781	-11.432	0.9545	0.418	-11.559	-20.713	-15.662	0.4182	13.765	14.796	7.9418	6.1901	16.189	30.136	33.73	21.583	2.5829	-10.863	-16.465	-21.756	-30.86	-36.418	-28.42	-8.9497	7.3376	9.2141	1.3894	-2.7084	1.6752	6.0138	2.0096	-6.3015	-8.9395	-5.2263	-4.9062	-12.185	-15.785	-2.1608	23.43	37.734	25.597
1.9641	-20.895	-8.6767	37.539	77.817	69.19	13.863	-37.943	-41.617	-9.2506	4.637	-30.522	-81.781	-89.305	-36.616	29.143	49.662	17.087	-24.828	-33.812	-10.106	16.026	23.826	18.465	13.968	13.766	12.501	8.3496	5.2121	5.094	5.3846	4.1697	2.6951	1.0082	-3.5059	-9.8284	-10.263	0.2789	14.111	17.256	7.0491	-4.2168	-7.1325	-8.9206	-19.922	-30.454	-16.183	27.053	65.789	61.37	17.645	-19.745	-18.246	0.8869	-8.3956	-53.058	-86.586	-66.144	-8.2346	30.399	22.114	-2.4153	-0.946	23.152	30.079	3.4505	-23.817	-13.869	23.162	41.702	22.817	1.1197	18.365	64.394	84.104	43.089	-30.567	-78.584	-75.965	-49.699	-38.465	-48.913	-56.99	-41.323	-4.3121	35.566	60.364	60.166	35.641	1.5694	-18.102	-9.8415	13.642	25.515	16.484	7.2217	21.872	53.386	66.317	37.39	-15.142	-50.419	-49.7	-33.092	-30.537	-45.289	-53.739	-37.706	-6.9491	13.885	14.363	7.3141	9.6935	21.037	25.14	11.227	-11.203	-21.3	-10.148	7.244	6.0727	-20.578	-49.817	-48.683	-8.0375	45.294	73.361	63.423	36.208	18.656	15.213	11.405	0.7824	-3.5549	10.676	31.372	30.578	-2.0768	-43.41	-60.095	-43.39	-13.768	6.0217	12.323	12.422	5.9572	-13.608	-40.878	-55.023	-41.945	-13.747	3.4001	-0.1771	-8.2383	-2.4581	13.113	19.712	11.68	4.8818	13.842	29.876	31.475	13.47	-4.8857	-4.3144	10.281	17.863	9.8231	0.3391	5.4405	19.967	23.527	7.2087	-14.154	-19.368	-5.0199	12.813	18.112	9.8263	-3.1151	-14.912	-25.747	-34.397	-35.109	-24.801	-9.9551	-1.9584	-5.0871	-11.261	-7.8564	9.5051	31.407	40.71	25.395	-10.613	-46.791	-58.796	-37.695	0.5817	27.322	26.476	8.9758	0.0315	11.884	31.358	35.702	18.314	-4.7151	-13.248	-3.8941	10.4	18.266	21.435	26.814	32.299	26.998	6.381	-18.024	-28.982	-22.896	-14.43	-19.605	-36.782	-48.139	-40.128	-19.087	-4.0526	-5.5351	-14.602	-13.815	3.3636	26.087	37.85	32.069	15.694	0.2913	-7.576	-7.8042	-2.4566	6.7439	16.778	21.976	17.135	3.1551	-11.055	-14.165	-2.0953	16.786	27.132	19.635	0.0724	-15.289	-14.839	-2.656	6.1929	1.4661	-11.967	-19.847	-13.241	3.3716	17.237	18.087	4.2468	-17.861	-36.972	-41.78	-28.08	-4.0073	14.497	17.359	9.5663	4.1501	6.1862	7.7408	0.842	-8.5529	-5.6409	13.535	32.89	31.161	4.5336	-28.808	-45.751	-36.631	-8.4462	22.844	39.824	31.037
22.628	-5.9119	-16.173	8.7375	43.618	49.54	17.937	-21.078	-33.493	-16.522	4.5316	7.8778	-4.8238	-18.854	-26.515	-30.247	-30.974	-23.685	-7.3627	7.8745	10.492	2.5929	-1.3576	7.4145	20.155	20.704	4.7659	-15.723	-26.903	-26.372	-20.379	-12.832	-2.9151	7.7589	12.688	8.8703	3.8225	8.7023	24.436	38.99	40.129	27.973	12.92	4.2185	4.3359	12.2	24.992	34.362	27.438	-0.4703	-34.747	-50.923	-39.778	-18.79	-12.752	-24.866	-34.481	-25.213	-7.2665	-4.069	-20.135	-33.069	-21.704	5.7951	21.103	10.767	-8.1924	-11.402	2.7431	15.316	15.725	15.818	29.875	49.778	52.115	29.558	3.5755	-0.9397	12.75	17.067	-4.8048	-37.313	-51.088	-36.669	-11.498	4.4	9.365	12.791	15.619	8.8648	-9.0311	-23.791	-20.55	-2.6997	12.023	13.351	8.8854	10.167	15.187	11.922	-3.098	-18.358	-22.5	-19.445	-21.563	-29.917	-29.447	-7.4607	27.671	51.728	47.969	21.731	-7.5309	-23.919	-23.643	-12.004	1.5971	7.0197	-0.6491	-14.456	-18.972	-6.0188	13.732	20.386	7.8833	-7.2935	-4.807	14.687	29.496	22.69	2.2896	-8.7707	0.1946	16.715	21.879	11.739	-2.36	-10.971	-16.671	-25.508	-34.434	-33.166	-17.558	3.9194	18.689	21.798	16.895	8.4556	-2.3619	-14.001	-21.355	-19.875	-11.422	-2.6536	2.7002	7.062	13.11	17.22	12.36	-2.1275	-16.507	-18.866	-7.2155	7.9324	13.455	5.7403	-6.6429	-11.249	-2.5106	14.458	29.232	34.966	32.677	27.533	21.774	12.579	-2.2731	-17.938	-24.69	-18.428	-7.6389	-6.7267	-20.972	-39.66	-46.185	-34.856	-16.004	-4.0917	-2.5601	-2.1314	6.6142	21.309	29.649	22.496	4.1456	-10.553	-9.2582	6.8532	24.061	28.318	17.901	4.6755	2.1572	11.612	20.566	15.985	-1.6424	-18.906	-24.198	-19.651	-16.521	-19.98	-22.004	-11.205	12.082	33.496	38.066	24.486	5.316	-5.8049	-6.0558	-3.697	-8.3868	-21.345	-33.59	-33.507	-17.919	2.9637	13.029	5.3497	-9.8833	-14.882	-3.0877	13.406	17.527	6.8591	-4.2849	-3.0664	6.3649	10.061	4.6198	2.8764	15.68	33.339	33.584	9.4653	-17.64	-19.463	6.1744	30.402	24.204	-9.5717	-39.574	-39.947	-15.89	6.1689	9.1105	0.6171	-0.9148	10.087	20.959	16.865	-2.5077	-23.826	-34.643	-33.747	-27.568	-20.222	-10.397	2.5183	13.171	14.753	8.6622	5.8287	14.619	27.99	27.591	4.6739	-24.991	-33.23	-9.8839	22.445	30.116	5.6671	-22.355	-21.131	8.2634	31.734
20.316	20.945	41.953	60.639	54.193	25.831	-2.4823	-16.843	-21.843	-26.027	-28.087	-23.541	-18.224	-24.445	-42.695	-55.699	-46.626	-19.662	3.8886	9.6303	4.4618	4.9607	16.232	27.006	23.978	6.1563	-15.368	-27.416	-22.686	-2.5867	22.219	35.38	25.916	0.0414	-20.582	-17.203	8.2859	35.731	46.717	39.885	26.424	14.958	5.2816	-4.4522	-10.528	-7.5706	2.3206	8.6417	2.293	-14.951	-31.677	-36.993	-29.431	-17.177	-10.341	-12.05	-16.077	-13.926	-5.202	0.5182	-5.2115	-17.212	-19.643	-4.4061	16.457	22.45	9.2298	-4.4006	1.4478	22.378	33.873	21.9	1.9047	0.8381	23.32	44.315	38.188	8.5337	-17.421	-21.551	-13.804	-15.782	-31.748	-43.166	-31.59	-0.7712	27.058	33.585	19.364	-1.655	-17.054	-23.296	-21.856	-13.295	2.6162	22.2	35.97	34.154	16.188	-5.4984	-14.264	-5.0474	8.9957	8.9818	-9.1029	-29.042	-32.337	-19.302	-7.409	-8.4704	-13.77	-6.822	12.72	26.087	18.281	-2.7611	-15.71	-11.108	0.4617	5.4944	4.139	4.2401	5.337	-0.6676	-12.397	-13.594	6.9992	35.547	44.008	23.108	-4.2846	-8.9003	11.084	30.272	28.284	11.405	-1.9764	-8.0416	-18.333	-35.934	-44.172	-26.982	5.9972	25.572	15.097	-11.798	-29.46	-29.592	-25.078	-27.586	-31.486	-24.011	-4.528	14.148	22.241	23.297	25.539	28.611	24.506	10.001	-7.2026	-16.044	-12.415	-0.5407	12.574	21.196	21.986	15.999	9.9771	11.352	19.464	24.55	18.672	5.8722	-2.743	-3.5991	-5.0023	-14.352	-25.88	-27.448	-18.464	-13.445	-23.812	-41.121	-45.341	-29.015	-6.1257	5.9299	7.2007	11.464	24.152	32.939	24.287	3.4959	-9.2998	-2.6061	13.524	20.599	12.646	-0.7179	-9.0104	-11.336	-10.871	-6.128	5.6535	18.803	20.961	7.8503	-8.4926	-11.732	-0.1847	11.688	11.874	5.5618	6.7671	18.084	25.847	17.758	-0.057	-9.7302	-4.484	1.7243	-8.7967	-34.261	-53.218	-48.728	-28.101	-14.333	-19.306	-30.433	-26.122	-1.3891	26.171	36.102	27.028	16.177	18.581	30.457	34.813	21.431	-1.5327	-16.147	-12.829	1.5163	12.523	13.384	9.7607	10.528	15.699	15.613	2.8479	-16.568	-26.84	-19.095	-2.7616	3.3819	-7.1725	-19.353	-13.067	11.451	30.267	21.399	-9.2358	-33.384	-32.282	-16.461	-9.3176	-15.979	-18.116	-1.4522	21.308	24.649	4.5815	-12.934	-3.4516	23.763	35.356	14.622	-18.224	-31.784	-21.323	-10.193	-15.329	-24.327	-14.269	14.605	36.859	34.487
-14.292	-12.433	3.7094	25.483	32.617	15.357	-12.368	-26.26	-17.622	-2.2301	-1.8793	-20.14	-39.683	-42.338	-27.391	-8.5108	3.3169	8.8765	13.537	17.116	15.412	9.5613	7.7814	15.118	24.889	25.081	13.455	2.2151	4.7998	19.759	31.336	26.777	10.33	-2.1846	-1.5408	4.9284	2.2945	-14.949	-36.691	-47.74	-43.028	-31.491	-25.252	-25.802	-22.013	-3.1373	25.91	44.489	35.276	4.8762	-18.037	-10.335	18.995	34.761	12.592	-31.627	-55.156	-33.27	13.725	42.711	34.123	9.203	0.2534	12.351	22.751	14.546	-1.6786	-5.5689	2.7532	3.4013	-11.805	-22.066	-2.8432	36.491	54.517	23.299	-36.061	-73.135	-61.658	-24.057	-0.5279	-3.3268	-10.681	-1.5087	17.08	22.268	6.7633	-12.957	-18.255	-8.1389	6.2992	18.933	31.031	39.554	34.488	13.094	-10.209	-17.046	-6.9119	2.5009	-1.0175	-8.2317	-3.2284	10.719	11.681	-11.18	-37.999	-38.547	-9.9588	16.962	13.972	-9.8586	-19.155	3.653	35.782	40.915	11.901	-22.354	-31.55	-16.017	0.3304	1.7106	-4.5807	-4.1415	4.1253	10.229	10.248	11.296	17.952	22.211	13.742	-3.4759	-13.301	-7.9373	0.6479	-4.5531	-22.94	-35.899	-29.926	-13.011	-2.8347	-3.1311	-0.4033	14.834	32.148	33.693	18.995	7.5521	13.679	26.364	22.189	-3.9229	-30.239	-34.107	-19.187	-8.6704	-13.658	-18.884	-5.1632	21.265	32.672	14.049	-16.064	-26.003	-8.006	14.178	15.704	-0.045	-9.2611	-0.2428	12.246	8.0714	-10.919	-23.259	-15.99	-1.27	-0.0746	-14.437	-23.823	-10.106	19.844	40.804	36.12	13.666	-4.708	-5.2128	8.23	22.466	28.191	24.5	15.046	3.4076	-8.3989	-19.696	-30.508	-40.01	-44.997	-41.184	-27.636	-9.7559	3.6146	7.2633	4.0267	2.0097	7.0896	17.449	24.88	22.032	9.9164	-1.1713	0.1906	15.196	31.526	33.693	18.348	-1.7107	-10.62	-6.1152	-0.9001	-6.9692	-21.411	-30.44	-26.001	-14.183	-5.9991	-3.9225	-1.8894	2.7986	3.7054	-5.2702	-18.17	-20.595	-6.1824	14.672	25.696	22.245	14.077	11.129	11.376	5.9345	-6.5922	-16.116	-12.622	1.8429	15.678	20.612	18.641	16.083	14.552	10.587	2.3755	-7.0697	-14.28	-19.758	-25.344	-28.543	-23.359	-8.5981	6.7685	9.9484	-2.6793	-20.184	-26.408	-15.207	3.8825	15.276	12.29	2.3672	-2.0322	3.3273	11.206	12.678	8.4837	8.331	18.129	29.987	28.372	7.6578	-18.552	-28.826	-15.392	7.7263	19.4	12.6	-1.386	-8.8	-8.777	-9.8675
